id,command,arg0<jpn>,arg1<jpn>,arg2,arg3
-,,,
main10-1,bg,scenario23
main10-7,talk,itsuka,......
main10-7,talk,itsuka,......ねぇ
main10-7,talk,itsuka,あなたさ
main10-7,talk,itsuka,......スマホの向こうの、あなた
main10-7,talk,itsuka,これ......
main10-7,talk,itsuka,......何か、わかったりする？
main10-7,wait,3
main10-7,end,questSuccess
-,,,
main10-8,bg,computer00
main10-8,playBgm,scenario00
main10-8,wait,3
main10-8,talk,,画面が揺れて、何かかたちのあるものが映し出された。
main10-8,talk,,ナツノが、スマホを構えて、カメラでそれを見せてくれた。
main10-8,talk,,見覚えがあった。
main10-8,talk,,見覚え──というより、今まさに目にしているもの、そのものだった。
main10-8,talk,,画面に映っているそれは──コンピュータだった。
main10-8,talk,,今、手元にある──
main10-8,talk,,祖母が遺してくれたコンピュータと、瓜二つだった。
main10-8,wait,1
main10-8,fadeOutTextLine
main10-8,newPage
main10-8,fadeInTextLine
main10-8,wait,1
main10-8,talk,,ナツノが、コンピュータの電源ボタンを押した。
main10-8,talk,,すると、電源を供給されていないはずなのに、コンピュータの画面に明かりが灯った。
main10-8,talk,,そこに映ったものを見て、ナツノは小さく声を上げた。
main10-8,talk,,映像が、合わせ鏡に映った像のように、どこまでも繰り返して見えた。
main10-8,talk,,それが何を意味しているのか、飲み込むまでに少し時間が必要だった。
main10-8,talk,,ナツノがスマホを動かせば、映っている映像も動く。
main10-8,talk,,スマホが空を映せば、きっと画面には、青空が映っただろう。
main10-8,talk,,それで、わかった。
main10-8,pauseBgm
main10-8,wait,2
main10-8,talk,,ナツノの世界のコンピュータは、
main10-8,talk,,外の世界にある──今、ここにある、このコンピュータと、まったく同じ画面を映している。
main10-8,wait,3
main10-8,end,questSuccess
-,,,
main10-9,bg,scenario32
main10-9,playBgm,scenario01
main10-9,wait,3
main10-9,talk,natsuno,......しかも
main10-9,talk,natsuno,わたしが、このコンピュータを操作すると......
main10-9,talk,natsuno,あなたのコンピュータも、一緒に動く......？
main10-9,talk,natsuno,キーボードを打ったら、あなたの世界のコンピュータでも、打ち込まれたことになってる......んだよね
main10-9,wait,1
main10-9,fg,survivor06,right-left,0.5
main10-9,talk,itsuka,それって......
main10-9,talk,itsuka,......
main10-9,talk,itsuka,二つの世界で、コンピュータが同期してる......
main10-9,talk,itsuka,いや、同期している、というより、
main10-9,talk,itsuka,同じコンピュータが、二つの世界にある......？
main10-9,talk,itsuka,......
main10-9,wait,1
main10-9,fgRemove,survivor06,0.5
main10-9,fg,survivor03,right-left,0.5,serious
main10-9,talk,akane,これも......
main10-9,talk,akane,感染者が、外の世界と繋がろうとした結果、なのかもね
main10-9,talk,akane,ナツノちゃんは、スマホがあなたと繋がるようになって
main10-9,talk,akane,イツカさんは、あなたの声が聞こえるようになった
main10-9,talk,akane,同じように、この人は......
main10-9,talk,akane,あなたの世界と繋がるために、
main10-9,talk,akane,あなたのコンピュータを、そのまま、わたしたちの世界にコピーした......みたいな
main10-9,talk,natsuno,......
main10-9,fg,survivor00,right-right,0.5,depress
main10-9,talk,natsuno,これが......
main10-9,talk,natsuno,あなたが、いつも使ってるコンピュータ......なんだ
main10-9,talk,natsuno,......
main10-9,wait,3
main10-9,end,questSuccess
-,,,
main10-10,bg,computer00
main10-10,playBgm,scenario06
main10-10,wait,5
main10-10,talk,,奇妙なことは、たくさんあった。
main10-10,talk,,確かに、ナツノがコンピュータを操作すれば、この世界にあるコンピュータも同じように動く。
main10-10,talk,,でも違うところもあって、
main10-10,talk,,ナツノの世界のコンピュータはそこら中に傷が入っていたり、キーボードが一部欠けていたりする。
main10-10,talk,,この世界のコンピュータに目立った傷はないし、キーボードも揃っている。
main10-10,talk,,同期しているのは、あくまで中身だけで、機械としての外見は、同じように動くわけではなさそうだった。
main10-10,wait,1
main10-10,fadeOutTextLine
main10-10,newPage
main10-10,fadeInTextLine
main10-10,wait,1
main10-10,talk,,この世界のコンピュータが、彼女たちの世界にある。
main10-10,talk,,これもまた、この世界と、彼女たちの世界との間を繋いでいる。
main10-10,talk,,パンデミックは、世界の内と外を繋ぐために起こった──
main10-10,talk,,その仮説のとおりだと思った。
main10-10,talk,,すべてが、二つの世界を繋げるために起きている。
main10-10,wait,1
main10-10,fadeOutTextLine
main10-10,newPage
main10-10,fadeInTextLine
main10-10,wait,1
main10-10,talk,,祖母はきっと、誰かを探し求めてこの世界をつくった。
main10-10,talk,,現実の世界にはいない誰かに、どうしても会いたくて。
main10-10,talk,,もしかしたら祖母は、この世界をつくったときに何か仕掛けを施したのかもしれない。
main10-10,talk,,それが長い時間をかけて、祖母が亡くなってしまってから芽吹いたということも、あるかもしれない。
main10-10,talk,,そのせいで二つの世界が繋がったのなら、祖母は仮想世界と現実世界を繋ぐという大発見をしたことになる。
main10-10,wait,1
main10-10,fadeOutTextLine
main10-10,newPage
main10-10,fadeInTextLine
main10-10,wait,1
main10-10,talk,,何かはっきりしたことがあるのかといえば、そうではない。
main10-10,talk,,仮想世界だったからといって、このコンピュータでパンデミックを終わらせることができるわけでもない。
main10-10,talk,,仮想世界は宇宙そのもので、あとから好きにつくり変えられたりしない。
main10-10,talk,,でも、次にやることははっきりしていた。
main10-10,talk,,祖母の探し求めた人が誰なのか、どうしてその人に会いたかったのか、調べよう。
main10-10,talk,,祖母の知人なら、誰か、知っている人がいるかもしれない。
main10-10,talk,,その先に、きっと何かがあるだろう。
main10-10,talk,,祖母はどうして世界をつくったのか──そこにたどり着いたとき、すべてがはっきりする。
main10-10,talk,,いつの間にか、そんな「物語」を頭の中に思い描いていた。
main10-10,wait,3
main10-10,end,ending,main10
-,,,
